epoch,loss,model,fold,dataset
76,1.2813783884048462,CNN-2D,0,training
77,1.245588779449463,CNN-2D,0,training
78,1.238511562347412,CNN-2D,0,training
79,1.210392951965332,CNN-2D,0,training
80,1.1849614381790161,CNN-2D,0,training
81,1.1429195404052734,CNN-2D,0,training
82,1.1128978729248047,CNN-2D,0,training
83,1.0916674137115479,CNN-2D,0,training
84,1.0896940231323242,CNN-2D,0,training
85,1.0912940502166748,CNN-2D,0,training
86,1.0252131223678589,CNN-2D,0,training
87,1.033493161201477,CNN-2D,0,training
88,0.9762115478515625,CNN-2D,0,training
89,0.9628096222877502,CNN-2D,0,training
90,0.9491817951202393,CNN-2D,0,training
91,0.9309900403022766,CNN-2D,0,training
92,0.908358633518219,CNN-2D,0,training
93,0.8983349204063416,CNN-2D,0,training
94,0.893747866153717,CNN-2D,0,training
95,0.8533278703689575,CNN-2D,0,training
96,0.8543700575828552,CNN-2D,0,training
97,0.8269317150115967,CNN-2D,0,training
98,0.8038895726203918,CNN-2D,0,training
99,0.7883028388023376,CNN-2D,0,training
100,0.7961034774780273,CNN-2D,0,training
101,0.7654169201850891,CNN-2D,0,training
102,0.7471579313278198,CNN-2D,0,training
103,0.7371853590011597,CNN-2D,0,training
104,0.7405341267585754,CNN-2D,0,training
105,0.7322749495506287,CNN-2D,0,training
106,0.7045824527740479,CNN-2D,0,training
107,0.7030573487281799,CNN-2D,0,training
108,0.6867434978485107,CNN-2D,0,training
109,0.6814886927604675,CNN-2D,0,training
110,0.6655420064926147,CNN-2D,0,training
111,0.6827946305274963,CNN-2D,0,training
112,0.6403819918632507,CNN-2D,0,training
113,0.6201277375221252,CNN-2D,0,training
114,0.614132821559906,CNN-2D,0,training
115,0.6268389225006104,CNN-2D,0,training
116,0.6063838601112366,CNN-2D,0,training
117,0.5863969922065735,CNN-2D,0,training
118,0.582995593547821,CNN-2D,0,training
119,0.5807225704193115,CNN-2D,0,training
120,0.5608231425285339,CNN-2D,0,training
121,0.5584078431129456,CNN-2D,0,training
122,0.5487821102142334,CNN-2D,0,training
123,0.5332554578781128,CNN-2D,0,training
124,0.5398291945457458,CNN-2D,0,training
125,0.5324946641921997,CNN-2D,0,training
126,0.5210447311401367,CNN-2D,0,training
127,0.5147688984870911,CNN-2D,0,training
128,0.5086371302604675,CNN-2D,0,training
129,0.5072926878929138,CNN-2D,0,training
130,0.48875418305397034,CNN-2D,0,training
131,0.4757431447505951,CNN-2D,0,training
132,0.47733238339424133,CNN-2D,0,training
133,0.47829318046569824,CNN-2D,0,training
134,0.49395686388015747,CNN-2D,0,training
135,0.4704090356826782,CNN-2D,0,training
136,0.4513930678367615,CNN-2D,0,training
137,0.45839548110961914,CNN-2D,0,training
138,0.45437321066856384,CNN-2D,0,training
139,0.45242783427238464,CNN-2D,0,training
140,0.43845218420028687,CNN-2D,0,training
141,0.4337947368621826,CNN-2D,0,training
142,0.4290691018104553,CNN-2D,0,training
143,0.4266713559627533,CNN-2D,0,training
144,0.4133203327655792,CNN-2D,0,training
145,0.41736605763435364,CNN-2D,0,training
146,0.40261325240135193,CNN-2D,0,training
147,0.3991473317146301,CNN-2D,0,training
148,0.3866184651851654,CNN-2D,0,training
149,0.3853377103805542,CNN-2D,0,training
150,0.4056027829647064,CNN-2D,0,training
151,0.3960930109024048,CNN-2D,0,training
152,0.37550586462020874,CNN-2D,0,training
153,0.37358206510543823,CNN-2D,0,training
154,0.37590116262435913,CNN-2D,0,training
155,0.35825076699256897,CNN-2D,0,training
156,0.3585800230503082,CNN-2D,0,training
157,0.36993828415870667,CNN-2D,0,training
158,0.3760088086128235,CNN-2D,0,training
159,0.36593732237815857,CNN-2D,0,training
160,0.3448168933391571,CNN-2D,0,training
161,0.3444071114063263,CNN-2D,0,training
162,0.34739619493484497,CNN-2D,0,training
163,0.34438812732696533,CNN-2D,0,training
164,0.33114397525787354,CNN-2D,0,training
165,0.32340458035469055,CNN-2D,0,training
166,0.3159623146057129,CNN-2D,0,training
167,0.3194412589073181,CNN-2D,0,training
168,0.3292348384857178,CNN-2D,0,training
169,0.3257075846195221,CNN-2D,0,training
170,0.31042414903640747,CNN-2D,0,training
171,0.3105274736881256,CNN-2D,0,training
172,0.3064223527908325,CNN-2D,0,training
173,0.2930053472518921,CNN-2D,0,training
174,0.2898182272911072,CNN-2D,0,training
175,0.3300723135471344,CNN-2D,0,training
176,0.30574294924736023,CNN-2D,0,training
177,0.3005666434764862,CNN-2D,0,training
178,0.28662407398223877,CNN-2D,0,training
179,0.2812173366546631,CNN-2D,0,training
180,0.27519890666007996,CNN-2D,0,training
181,0.27626222372055054,CNN-2D,0,training
182,0.28128954768180847,CNN-2D,0,training
183,0.2692945599555969,CNN-2D,0,training
184,0.2743934392929077,CNN-2D,0,training
185,0.27411288022994995,CNN-2D,0,training
186,0.2681652307510376,CNN-2D,0,training
187,0.2670287489891052,CNN-2D,0,training
188,0.27015095949172974,CNN-2D,0,training
189,0.2687406837940216,CNN-2D,0,training
190,0.26655441522598267,CNN-2D,0,training
191,0.2691771686077118,CNN-2D,0,training
192,0.2707453966140747,CNN-2D,0,training
193,0.27129191160202026,CNN-2D,0,training
194,0.26758503913879395,CNN-2D,0,training
195,0.2727610170841217,CNN-2D,0,training
196,0.2720988392829895,CNN-2D,0,training
197,0.2654145658016205,CNN-2D,0,training
198,0.2703551650047302,CNN-2D,0,training
199,0.2676844000816345,CNN-2D,0,training
200,0.26633164286613464,CNN-2D,0,training
1,11.100913047790527,CNN-2D,0,validation
2,10.853294372558594,CNN-2D,0,validation
3,10.616538047790527,CNN-2D,0,validation
4,10.375224113464355,CNN-2D,0,validation
5,10.14354133605957,CNN-2D,0,validation
6,9.927602767944336,CNN-2D,0,validation
7,9.69510555267334,CNN-2D,0,validation
8,9.474699974060059,CNN-2D,0,validation
9,9.238412857055664,CNN-2D,0,validation
10,9.033561706542969,CNN-2D,0,validation
11,8.860199928283691,CNN-2D,0,validation
12,8.612818717956543,CNN-2D,0,validation
13,8.38598346710205,CNN-2D,0,validation
14,8.244729042053223,CNN-2D,0,validation
15,7.947617530822754,CNN-2D,0,validation
16,7.819361209869385,CNN-2D,0,validation
17,7.616575717926025,CNN-2D,0,validation
18,7.350687503814697,CNN-2D,0,validation
19,7.254999160766602,CNN-2D,0,validation
20,7.023994445800781,CNN-2D,0,validation
21,6.8286051750183105,CNN-2D,0,validation
22,6.7945685386657715,CNN-2D,0,validation
23,6.479813098907471,CNN-2D,0,validation
24,6.385835647583008,CNN-2D,0,validation
25,6.108733654022217,CNN-2D,0,validation
26,6.071481227874756,CNN-2D,0,validation
27,5.79248046875,CNN-2D,0,validation
28,5.720726013183594,CNN-2D,0,validation
29,5.523165225982666,CNN-2D,0,validation
30,5.577132701873779,CNN-2D,0,validation
31,5.186637878417969,CNN-2D,0,validation
32,5.095170974731445,CNN-2D,0,validation
33,4.98337984085083,CNN-2D,0,validation
34,4.914819240570068,CNN-2D,0,validation
35,4.670514106750488,CNN-2D,0,validation
36,4.6927080154418945,CNN-2D,0,validation
37,4.424025058746338,CNN-2D,0,validation
38,4.345861434936523,CNN-2D,0,validation
39,4.242401123046875,CNN-2D,0,validation
40,4.154937267303467,CNN-2D,0,validation
41,3.9866371154785156,CNN-2D,0,validation
42,3.926076650619507,CNN-2D,0,validation
43,3.848923921585083,CNN-2D,0,validation
44,3.790210008621216,CNN-2D,0,validation
45,3.561051368713379,CNN-2D,0,validation
46,3.481729507446289,CNN-2D,0,validation
47,3.428882122039795,CNN-2D,0,validation
48,3.3400795459747314,CNN-2D,0,validation
49,3.306544780731201,CNN-2D,0,validation
50,3.245941638946533,CNN-2D,0,validation
51,3.1481900215148926,CNN-2D,0,validation
52,3.0313947200775146,CNN-2D,0,validation
53,3.007476568222046,CNN-2D,0,validation
54,2.834725856781006,CNN-2D,0,validation
55,2.817228078842163,CNN-2D,0,validation
56,2.731027841567993,CNN-2D,0,validation
57,2.691978693008423,CNN-2D,0,validation
58,2.5763254165649414,CNN-2D,0,validation
59,2.5530049800872803,CNN-2D,0,validation
60,2.5183768272399902,CNN-2D,0,validation
61,2.4925785064697266,CNN-2D,0,validation
62,2.42525577545166,CNN-2D,0,validation
63,2.455434799194336,CNN-2D,0,validation
64,2.5499277114868164,CNN-2D,0,validation
65,2.3573899269104004,CNN-2D,0,validation
66,2.276893377304077,CNN-2D,0,validation
67,2.346259117126465,CNN-2D,0,validation
68,2.293675661087036,CNN-2D,0,validation
69,2.151750326156616,CNN-2D,0,validation
70,2.0624094009399414,CNN-2D,0,validation
71,2.1664397716522217,CNN-2D,0,validation
72,2.037506341934204,CNN-2D,0,validation
73,2.0021920204162598,CNN-2D,0,validation
74,2.0122547149658203,CNN-2D,0,validation
75,1.9494081735610962,CNN-2D,0,validation
76,1.934589147567749,CNN-2D,0,validation
77,1.935563564300537,CNN-2D,0,validation
78,1.884078860282898,CNN-2D,0,validation
79,1.8635252714157104,CNN-2D,0,validation
80,1.823659062385559,CNN-2D,0,validation
81,1.8109346628189087,CNN-2D,0,validation
82,1.810854434967041,CNN-2D,0,validation
83,1.8290681838989258,CNN-2D,0,validation
84,1.7822933197021484,CNN-2D,0,validation
85,1.7592928409576416,CNN-2D,0,validation
86,1.7399042844772339,CNN-2D,0,validation
87,1.7025703191757202,CNN-2D,0,validation
88,1.741597056388855,CNN-2D,0,validation
89,1.73293936252594,CNN-2D,0,validation
90,1.6813201904296875,CNN-2D,0,validation
91,1.6992758512496948,CNN-2D,0,validation
92,1.6483607292175293,CNN-2D,0,validation
93,1.6610065698623657,CNN-2D,0,validation
94,1.607951045036316,CNN-2D,0,validation
95,1.5934563875198364,CNN-2D,0,validation
96,1.5807346105575562,CNN-2D,0,validation
97,1.633793592453003,CNN-2D,0,validation
98,1.6455426216125488,CNN-2D,0,validation
99,1.5892467498779297,CNN-2D,0,validation
100,1.566474199295044,CNN-2D,0,validation
101,1.5561392307281494,CNN-2D,0,validation
102,1.6025617122650146,CNN-2D,0,validation
103,1.5395103693008423,CNN-2D,0,validation
104,1.6022382974624634,CNN-2D,0,validation
105,1.5314228534698486,CNN-2D,0,validation
106,1.5152928829193115,CNN-2D,0,validation
107,1.5229887962341309,CNN-2D,0,validation
108,1.4780553579330444,CNN-2D,0,validation
109,1.473652958869934,CNN-2D,0,validation
110,1.5392640829086304,CNN-2D,0,validation
111,1.4154213666915894,CNN-2D,0,validation
112,1.4960169792175293,CNN-2D,0,validation
113,1.4616291522979736,CNN-2D,0,validation
114,1.4607465267181396,CNN-2D,0,validation
115,1.409540057182312,CNN-2D,0,validation
116,1.5041664838790894,CNN-2D,0,validation
117,1.4400625228881836,CNN-2D,0,validation
118,1.4416654109954834,CNN-2D,0,validation
119,1.4451619386672974,CNN-2D,0,validation
120,1.4345693588256836,CNN-2D,0,validation
121,1.4605644941329956,CNN-2D,0,validation
122,1.4560372829437256,CNN-2D,0,validation
123,1.4537831544876099,CNN-2D,0,validation
124,1.3879767656326294,CNN-2D,0,validation
125,1.3598061800003052,CNN-2D,0,validation
126,1.5274531841278076,CNN-2D,0,validation
127,1.3840993642807007,CNN-2D,0,validation
128,1.3746416568756104,CNN-2D,0,validation
129,1.4956202507019043,CNN-2D,0,validation
130,1.3947668075561523,CNN-2D,0,validation
131,1.3614509105682373,CNN-2D,0,validation
132,1.359671950340271,CNN-2D,0,validation
133,1.3904949426651,CNN-2D,0,validation
134,1.419722080230713,CNN-2D,0,validation
135,1.32639479637146,CNN-2D,0,validation
136,1.3326971530914307,CNN-2D,0,validation
137,1.4283396005630493,CNN-2D,0,validation
138,1.3799184560775757,CNN-2D,0,validation
139,1.412463665008545,CNN-2D,0,validation
140,1.3872984647750854,CNN-2D,0,validation
141,1.354628324508667,CNN-2D,0,validation
142,1.3442866802215576,CNN-2D,0,validation
143,1.2999523878097534,CNN-2D,0,validation
144,1.3792976140975952,CNN-2D,0,validation
145,1.2744114398956299,CNN-2D,0,validation
146,1.3002400398254395,CNN-2D,0,validation
147,1.2752043008804321,CNN-2D,0,validation
148,1.3519573211669922,CNN-2D,0,validation
149,1.3352066278457642,CNN-2D,0,validation
150,1.2669661045074463,CNN-2D,0,validation
151,1.2922003269195557,CNN-2D,0,validation
152,1.233715295791626,CNN-2D,0,validation
153,1.3708162307739258,CNN-2D,0,validation
154,1.2712069749832153,CNN-2D,0,validation
155,1.389174461364746,CNN-2D,0,validation
156,1.2683613300323486,CNN-2D,0,validation
157,1.411607265472412,CNN-2D,0,validation
158,1.248327612876892,CNN-2D,0,validation
159,1.2569528818130493,CNN-2D,0,validation
160,1.303951621055603,CNN-2D,0,validation
161,1.2245845794677734,CNN-2D,0,validation
162,1.348120093345642,CNN-2D,0,validation
163,1.2342289686203003,CNN-2D,0,validation
164,1.3290950059890747,CNN-2D,0,validation
165,1.2703074216842651,CNN-2D,0,validation
166,1.2982274293899536,CNN-2D,0,validation
167,1.2384779453277588,CNN-2D,0,validation
168,1.271366000175476,CNN-2D,0,validation
169,1.2558441162109375,CNN-2D,0,validation
170,1.222963809967041,CNN-2D,0,validation
171,1.1625288724899292,CNN-2D,0,validation
172,1.2042738199234009,CNN-2D,0,validation
173,1.2081589698791504,CNN-2D,0,validation
174,1.2186483144760132,CNN-2D,0,validation
175,1.1741507053375244,CNN-2D,0,validation
176,1.2744215726852417,CNN-2D,0,validation
177,1.1818575859069824,CNN-2D,0,validation
178,1.206199049949646,CNN-2D,0,validation
179,1.1945159435272217,CNN-2D,0,validation
180,1.3215672969818115,CNN-2D,0,validation
181,1.2000676393508911,CNN-2D,0,validation
182,1.2021890878677368,CNN-2D,0,validation
183,1.2038453817367554,CNN-2D,0,validation
184,1.2062427997589111,CNN-2D,0,validation
185,1.2089444398880005,CNN-2D,0,validation
186,1.2111238241195679,CNN-2D,0,validation
187,1.2131619453430176,CNN-2D,0,validation
188,1.214003562927246,CNN-2D,0,validation
189,1.2154059410095215,CNN-2D,0,validation
190,1.2168653011322021,CNN-2D,0,validation
191,1.217617392539978,CNN-2D,0,validation
192,1.2179529666900635,CNN-2D,0,validation
193,1.2178531885147095,CNN-2D,0,validation
194,1.2177965641021729,CNN-2D,0,validation
195,1.2176432609558105,CNN-2D,0,validation
196,1.2175676822662354,CNN-2D,0,validation
197,1.2176109552383423,CNN-2D,0,validation
198,1.217329740524292,CNN-2D,0,validation
199,1.2173612117767334,CNN-2D,0,validation
200,1.2175060510635376,CNN-2D,0,validation
1,11.35306453704834,CNN-2D,1,training
2,11.06974983215332,CNN-2D,1,training
3,10.784008979797363,CNN-2D,1,training
4,10.522093772888184,CNN-2D,1,training
5,10.256422996520996,CNN-2D,1,training
6,9.996994018554688,CNN-2D,1,training
7,9.728333473205566,CNN-2D,1,training
8,9.479092597961426,CNN-2D,1,training
9,9.211321830749512,CNN-2D,1,training
10,8.961590766906738,CNN-2D,1,training
11,8.734711647033691,CNN-2D,1,training
12,8.47315502166748,CNN-2D,1,training
13,8.221895217895508,CNN-2D,1,training
14,8.003499031066895,CNN-2D,1,training
15,7.7754974365234375,CNN-2D,1,training
16,7.542611598968506,CNN-2D,1,training
17,7.33803129196167,CNN-2D,1,training
18,7.136322975158691,CNN-2D,1,training
19,6.91863489151001,CNN-2D,1,training
20,6.68353271484375,CNN-2D,1,training
21,6.4923930168151855,CNN-2D,1,training
22,6.274477005004883,CNN-2D,1,training
23,6.068645000457764,CNN-2D,1,training
24,5.899097442626953,CNN-2D,1,training
25,5.6888346672058105,CNN-2D,1,training
26,5.544703960418701,CNN-2D,1,training
27,5.3126325607299805,CNN-2D,1,training
28,5.1387410163879395,CNN-2D,1,training
29,4.960482597351074,CNN-2D,1,training
30,4.789024353027344,CNN-2D,1,training
31,4.639801979064941,CNN-2D,1,training
32,4.47329044342041,CNN-2D,1,training
33,4.302865028381348,CNN-2D,1,training
34,4.108860492706299,CNN-2D,1,training
35,4.004364013671875,CNN-2D,1,training
36,3.8379781246185303,CNN-2D,1,training
37,3.69052791595459,CNN-2D,1,training
38,3.5439953804016113,CNN-2D,1,training
39,3.4223227500915527,CNN-2D,1,training
40,3.280176877975464,CNN-2D,1,training
41,3.118319272994995,CNN-2D,1,training
42,3.0184123516082764,CNN-2D,1,training
43,2.9408700466156006,CNN-2D,1,training
44,2.769108772277832,CNN-2D,1,training
45,2.664632558822632,CNN-2D,1,training
46,2.559464693069458,CNN-2D,1,training
47,2.454702138900757,CNN-2D,1,training
48,2.354379415512085,CNN-2D,1,training
49,2.242720365524292,CNN-2D,1,training
50,2.167337656021118,CNN-2D,1,training
51,2.0770511627197266,CNN-2D,1,training
52,1.9857168197631836,CNN-2D,1,training
53,1.8968991041183472,CNN-2D,1,training
54,1.8295761346817017,CNN-2D,1,training
55,1.777114748954773,CNN-2D,1,training
56,1.7077744007110596,CNN-2D,1,training
57,1.6426424980163574,CNN-2D,1,training
58,1.5663890838623047,CNN-2D,1,training
59,1.5078624486923218,CNN-2D,1,training
60,1.4436613321304321,CNN-2D,1,training
61,1.4002918004989624,CNN-2D,1,training
62,1.3585994243621826,CNN-2D,1,training
63,1.3715825080871582,CNN-2D,1,training
64,1.2721989154815674,CNN-2D,1,training
65,1.2150424718856812,CNN-2D,1,training
66,1.1920431852340698,CNN-2D,1,training
67,1.1677963733673096,CNN-2D,1,training
68,1.1147819757461548,CNN-2D,1,training
69,1.1220744848251343,CNN-2D,1,training
70,1.0621061325073242,CNN-2D,1,training
71,1.0400701761245728,CNN-2D,1,training
72,0.9907936453819275,CNN-2D,1,training
73,0.9649307727813721,CNN-2D,1,training
74,0.9417945146560669,CNN-2D,1,training
75,0.9167848229408264,CNN-2D,1,training
76,0.8940717577934265,CNN-2D,1,training
77,0.8751122951507568,CNN-2D,1,training
78,0.8388482928276062,CNN-2D,1,training
79,0.8365817070007324,CNN-2D,1,training
80,0.8502213358879089,CNN-2D,1,training
81,0.801854133605957,CNN-2D,1,training
82,0.7742475867271423,CNN-2D,1,training
83,0.7387804388999939,CNN-2D,1,training
84,0.7046407461166382,CNN-2D,1,training
85,0.7004637718200684,CNN-2D,1,training
86,0.6925830841064453,CNN-2D,1,training
87,0.70013028383255,CNN-2D,1,training
88,0.6711447834968567,CNN-2D,1,training
89,0.6672868132591248,CNN-2D,1,training
90,0.6326855421066284,CNN-2D,1,training
91,0.657005250453949,CNN-2D,1,training
92,0.6105033159255981,CNN-2D,1,training
93,0.5877785682678223,CNN-2D,1,training
94,0.5890185832977295,CNN-2D,1,training
95,0.5834675431251526,CNN-2D,1,training
96,0.5667850375175476,CNN-2D,1,training
97,0.5697453618049622,CNN-2D,1,training
98,0.5436822175979614,CNN-2D,1,training
99,0.5230040550231934,CNN-2D,1,training
100,0.5109933018684387,CNN-2D,1,training
101,0.5076639652252197,CNN-2D,1,training
102,0.5252801775932312,CNN-2D,1,training
103,0.5099550485610962,CNN-2D,1,training
104,0.4815680980682373,CNN-2D,1,training
105,0.48486945033073425,CNN-2D,1,training
106,0.47153207659721375,CNN-2D,1,training
107,0.4603689908981323,CNN-2D,1,training
108,0.4521642327308655,CNN-2D,1,training
109,0.4542998671531677,CNN-2D,1,training
110,0.4544931948184967,CNN-2D,1,training
111,0.420217365026474,CNN-2D,1,training
112,0.43594714999198914,CNN-2D,1,training
113,0.4124298691749573,CNN-2D,1,training
114,0.40864983201026917,CNN-2D,1,training
115,0.4342230558395386,CNN-2D,1,training
116,0.4183143079280853,CNN-2D,1,training
117,0.4080336391925812,CNN-2D,1,training
118,0.40035101771354675,CNN-2D,1,training
119,0.38222289085388184,CNN-2D,1,training
120,0.38466396927833557,CNN-2D,1,training
121,0.3807147741317749,CNN-2D,1,training
122,0.385629266500473,CNN-2D,1,training
123,0.3785833418369293,CNN-2D,1,training
124,0.38797926902770996,CNN-2D,1,training
125,0.37731122970581055,CNN-2D,1,training
126,0.375531405210495,CNN-2D,1,training
127,0.38481757044792175,CNN-2D,1,training
128,0.37558674812316895,CNN-2D,1,training
129,0.38404005765914917,CNN-2D,1,training
130,0.38460612297058105,CNN-2D,1,training
131,0.3796767592430115,CNN-2D,1,training
132,0.38300302624702454,CNN-2D,1,training
133,0.3771264851093292,CNN-2D,1,training
134,0.3821263611316681,CNN-2D,1,training
135,0.37798699736595154,CNN-2D,1,training
136,0.37559956312179565,CNN-2D,1,training
137,0.38443365693092346,CNN-2D,1,training
138,0.3810710608959198,CNN-2D,1,training
139,0.38549134135246277,CNN-2D,1,training
140,0.37690362334251404,CNN-2D,1,training
141,0.3774537742137909,CNN-2D,1,training
142,0.3799874484539032,CNN-2D,1,training
143,0.3818425238132477,CNN-2D,1,training
144,0.3804980516433716,CNN-2D,1,training
145,0.39619553089141846,CNN-2D,1,training
146,0.3821171820163727,CNN-2D,1,training
147,0.3834398090839386,CNN-2D,1,training
148,0.37737125158309937,CNN-2D,1,training
149,0.3717021644115448,CNN-2D,1,training
150,0.3763192892074585,CNN-2D,1,training
151,0.38092276453971863,CNN-2D,1,training
152,0.3715299963951111,CNN-2D,1,training
153,0.3811715543270111,CNN-2D,1,training
154,0.37736913561820984,CNN-2D,1,training
155,0.3870832920074463,CNN-2D,1,training
156,0.3813214898109436,CNN-2D,1,training
157,0.37770694494247437,CNN-2D,1,training
158,0.3775690197944641,CNN-2D,1,training
1,11.19194221496582,CNN-2D,1,validation
2,10.921113014221191,CNN-2D,1,validation
3,10.650632858276367,CNN-2D,1,validation
4,10.389464378356934,CNN-2D,1,validation
5,10.131294250488281,CNN-2D,1,validation
6,9.875412940979004,CNN-2D,1,validation
7,9.611016273498535,CNN-2D,1,validation
8,9.369425773620605,CNN-2D,1,validation
9,9.135313034057617,CNN-2D,1,validation
10,8.864192962646484,CNN-2D,1,validation
11,8.636421203613281,CNN-2D,1,validation
12,8.392205238342285,CNN-2D,1,validation
13,8.090481758117676,CNN-2D,1,validation
14,7.8700642585754395,CNN-2D,1,validation
15,7.6717915534973145,CNN-2D,1,validation
16,7.472837448120117,CNN-2D,1,validation
17,7.2501220703125,CNN-2D,1,validation
18,7.003123760223389,CNN-2D,1,validation
19,6.810729026794434,CNN-2D,1,validation
20,6.583008766174316,CNN-2D,1,validation
21,6.516085147857666,CNN-2D,1,validation
22,6.190377235412598,CNN-2D,1,validation
23,6.041441917419434,CNN-2D,1,validation
24,5.818262100219727,CNN-2D,1,validation
25,5.619224548339844,CNN-2D,1,validation
26,5.496852874755859,CNN-2D,1,validation
27,5.319945335388184,CNN-2D,1,validation
28,5.088375568389893,CNN-2D,1,validation
29,5.07366418838501,CNN-2D,1,validation
30,4.903486728668213,CNN-2D,1,validation
31,4.612235069274902,CNN-2D,1,validation
32,4.5257134437561035,CNN-2D,1,validation
33,4.2934675216674805,CNN-2D,1,validation
34,4.153980731964111,CNN-2D,1,validation
35,4.103950500488281,CNN-2D,1,validation
36,3.87347674369812,CNN-2D,1,validation
37,3.805833578109741,CNN-2D,1,validation
38,3.6110267639160156,CNN-2D,1,validation
39,3.494502305984497,CNN-2D,1,validation
40,3.390836715698242,CNN-2D,1,validation
41,3.287601947784424,CNN-2D,1,validation
42,3.1590325832366943,CNN-2D,1,validation
43,3.037379503250122,CNN-2D,1,validation
44,2.9498274326324463,CNN-2D,1,validation
45,2.912855625152588,CNN-2D,1,validation
46,2.742220163345337,CNN-2D,1,validation
47,2.6412353515625,CNN-2D,1,validation
48,2.5603654384613037,CNN-2D,1,validation
49,2.4835503101348877,CNN-2D,1,validation
50,2.435621738433838,CNN-2D,1,validation
51,2.3442094326019287,CNN-2D,1,validation
52,2.248448610305786,CNN-2D,1,validation
53,2.1821956634521484,CNN-2D,1,validation
54,2.1129398345947266,CNN-2D,1,validation
55,2.0688185691833496,CNN-2D,1,validation
56,2.024873733520508,CNN-2D,1,validation
57,1.9249581098556519,CNN-2D,1,validation
58,1.866590142250061,CNN-2D,1,validation
59,1.8459577560424805,CNN-2D,1,validation
60,1.8007534742355347,CNN-2D,1,validation
61,1.7656298875808716,CNN-2D,1,validation
62,1.7117506265640259,CNN-2D,1,validation
63,1.6771821975708008,CNN-2D,1,validation
64,1.6460447311401367,CNN-2D,1,validation
65,1.6309731006622314,CNN-2D,1,validation
66,1.6183879375457764,CNN-2D,1,validation
67,1.5620213747024536,CNN-2D,1,validation
68,1.6222978830337524,CNN-2D,1,validation
69,1.5169801712036133,CNN-2D,1,validation
70,1.503761649131775,CNN-2D,1,validation
71,1.4870268106460571,CNN-2D,1,validation
72,1.4474900960922241,CNN-2D,1,validation
73,1.4810179471969604,CNN-2D,1,validation
74,1.4157260656356812,CNN-2D,1,validation
75,1.4122833013534546,CNN-2D,1,validation
