epoch,loss,model,fold,dataset
132,1.850162148475647,CNN-2D,4,validation
133,1.8503390550613403,CNN-2D,4,validation
134,1.850344181060791,CNN-2D,4,validation
135,1.850537896156311,CNN-2D,4,validation
136,1.8502321243286133,CNN-2D,4,validation
137,1.8501973152160645,CNN-2D,4,validation
138,1.8503772020339966,CNN-2D,4,validation
139,1.850831389427185,CNN-2D,4,validation
140,1.8507955074310303,CNN-2D,4,validation
141,1.8505065441131592,CNN-2D,4,validation
142,1.8504632711410522,CNN-2D,4,validation
143,1.850550889968872,CNN-2D,4,validation
144,1.8505589962005615,CNN-2D,4,validation
145,1.850203514099121,CNN-2D,4,validation
146,1.8501784801483154,CNN-2D,4,validation
147,1.8504724502563477,CNN-2D,4,validation
148,1.8504244089126587,CNN-2D,4,validation
149,1.8506802320480347,CNN-2D,4,validation
150,1.8506572246551514,CNN-2D,4,validation
151,1.8503196239471436,CNN-2D,4,validation
152,1.8505783081054688,CNN-2D,4,validation
1,11.655901908874512,CNN-3D,0,training
2,11.332873344421387,CNN-3D,0,training
3,11.019112586975098,CNN-3D,0,training
4,10.721920013427734,CNN-3D,0,training
5,10.432363510131836,CNN-3D,0,training
6,10.138041496276855,CNN-3D,0,training
7,9.859471321105957,CNN-3D,0,training
8,9.570381164550781,CNN-3D,0,training
9,9.294636726379395,CNN-3D,0,training
10,9.015669822692871,CNN-3D,0,training
11,8.752886772155762,CNN-3D,0,training
12,8.481805801391602,CNN-3D,0,training
13,8.22611141204834,CNN-3D,0,training
14,7.970908164978027,CNN-3D,0,training
15,7.73328161239624,CNN-3D,0,training
16,7.478278160095215,CNN-3D,0,training
17,7.2443013191223145,CNN-3D,0,training
18,7.010200500488281,CNN-3D,0,training
19,6.777960777282715,CNN-3D,0,training
20,6.553991794586182,CNN-3D,0,training
21,6.335867404937744,CNN-3D,0,training
22,6.118625640869141,CNN-3D,0,training
23,5.910475730895996,CNN-3D,0,training
24,5.7060770988464355,CNN-3D,0,training
25,5.511305332183838,CNN-3D,0,training
26,5.3057074546813965,CNN-3D,0,training
27,5.116011619567871,CNN-3D,0,training
28,4.928867816925049,CNN-3D,0,training
29,4.7543792724609375,CNN-3D,0,training
30,4.578761577606201,CNN-3D,0,training
31,4.4022216796875,CNN-3D,0,training
32,4.253255367279053,CNN-3D,0,training
33,4.110357761383057,CNN-3D,0,training
34,3.9300143718719482,CNN-3D,0,training
35,3.7765533924102783,CNN-3D,0,training
36,3.6316237449645996,CNN-3D,0,training
37,3.518284320831299,CNN-3D,0,training
38,3.3738932609558105,CNN-3D,0,training
39,3.2467892169952393,CNN-3D,0,training
40,3.105576276779175,CNN-3D,0,training
41,3.016879081726074,CNN-3D,0,training
42,2.871734857559204,CNN-3D,0,training
43,2.787456750869751,CNN-3D,0,training
44,2.6777164936065674,CNN-3D,0,training
45,2.595189094543457,CNN-3D,0,training
46,2.5038819313049316,CNN-3D,0,training
47,2.4051566123962402,CNN-3D,0,training
48,2.3406500816345215,CNN-3D,0,training
49,2.2659616470336914,CNN-3D,0,training
50,2.205854654312134,CNN-3D,0,training
51,2.1273856163024902,CNN-3D,0,training
52,2.070614814758301,CNN-3D,0,training
53,2.0025148391723633,CNN-3D,0,training
54,1.9519555568695068,CNN-3D,0,training
55,1.9149291515350342,CNN-3D,0,training
56,1.8396587371826172,CNN-3D,0,training
57,1.830409288406372,CNN-3D,0,training
58,1.7462338209152222,CNN-3D,0,training
59,1.7042526006698608,CNN-3D,0,training
60,1.6594988107681274,CNN-3D,0,training
61,1.6044453382492065,CNN-3D,0,training
62,1.5802690982818604,CNN-3D,0,training
63,1.5733451843261719,CNN-3D,0,training
64,1.4907876253128052,CNN-3D,0,training
65,1.4436404705047607,CNN-3D,0,training
66,1.4442970752716064,CNN-3D,0,training
67,1.3991279602050781,CNN-3D,0,training
68,1.3575711250305176,CNN-3D,0,training
69,1.327425241470337,CNN-3D,0,training
70,1.2876657247543335,CNN-3D,0,training
71,1.2759922742843628,CNN-3D,0,training
72,1.228758454322815,CNN-3D,0,training
73,1.214825987815857,CNN-3D,0,training
74,1.1655393838882446,CNN-3D,0,training
75,1.1579227447509766,CNN-3D,0,training
76,1.1267104148864746,CNN-3D,0,training
77,1.0812965631484985,CNN-3D,0,training
78,1.096766471862793,CNN-3D,0,training
79,1.0415481328964233,CNN-3D,0,training
80,1.0418134927749634,CNN-3D,0,training
81,0.9924720525741577,CNN-3D,0,training
82,0.9923200011253357,CNN-3D,0,training
83,0.968651533126831,CNN-3D,0,training
84,0.9432675242424011,CNN-3D,0,training
85,0.9147531986236572,CNN-3D,0,training
86,0.8728903532028198,CNN-3D,0,training
87,0.8997355699539185,CNN-3D,0,training
88,0.863059937953949,CNN-3D,0,training
89,0.8508412837982178,CNN-3D,0,training
90,0.8324702978134155,CNN-3D,0,training
91,0.7740564346313477,CNN-3D,0,training
92,0.8027060031890869,CNN-3D,0,training
93,0.7803786396980286,CNN-3D,0,training
94,0.7649208903312683,CNN-3D,0,training
95,0.7461075782775879,CNN-3D,0,training
96,0.7379758358001709,CNN-3D,0,training
97,0.7520379424095154,CNN-3D,0,training
98,0.6879159808158875,CNN-3D,0,training
99,0.6981571912765503,CNN-3D,0,training
100,0.6705277562141418,CNN-3D,0,training
101,0.6571195125579834,CNN-3D,0,training
102,0.6540606021881104,CNN-3D,0,training
103,0.6559824347496033,CNN-3D,0,training
104,0.6586659550666809,CNN-3D,0,training
105,0.6625692844390869,CNN-3D,0,training
106,0.6501802802085876,CNN-3D,0,training
107,0.655854344367981,CNN-3D,0,training
108,0.6574292778968811,CNN-3D,0,training
109,0.647078275680542,CNN-3D,0,training
110,0.655347466468811,CNN-3D,0,training
111,0.6442859768867493,CNN-3D,0,training
112,0.6416510343551636,CNN-3D,0,training
113,0.6370031833648682,CNN-3D,0,training
114,0.6469791531562805,CNN-3D,0,training
115,0.6576690077781677,CNN-3D,0,training
116,0.6542460322380066,CNN-3D,0,training
117,0.642967164516449,CNN-3D,0,training
118,0.6516725420951843,CNN-3D,0,training
119,0.6380348801612854,CNN-3D,0,training
120,0.6585035920143127,CNN-3D,0,training
121,0.6429359316825867,CNN-3D,0,training
122,0.6571307182312012,CNN-3D,0,training
123,0.6606660485267639,CNN-3D,0,training
124,0.6426271200180054,CNN-3D,0,training
125,0.6372649073600769,CNN-3D,0,training
126,0.6558436751365662,CNN-3D,0,training
127,0.6548771858215332,CNN-3D,0,training
128,0.6400281190872192,CNN-3D,0,training
129,0.6579169034957886,CNN-3D,0,training
130,0.664060115814209,CNN-3D,0,training
131,0.6501620411872864,CNN-3D,0,training
132,0.6637780666351318,CNN-3D,0,training
133,0.6434437036514282,CNN-3D,0,training
134,0.6571905612945557,CNN-3D,0,training
135,0.6510042548179626,CNN-3D,0,training
136,0.6670932769775391,CNN-3D,0,training
137,0.6472997665405273,CNN-3D,0,training
138,0.6405962705612183,CNN-3D,0,training
139,0.6553170084953308,CNN-3D,0,training
1,11.474126815795898,CNN-3D,0,validation
2,11.163355827331543,CNN-3D,0,validation
3,10.862988471984863,CNN-3D,0,validation
4,10.562385559082031,CNN-3D,0,validation
5,10.268166542053223,CNN-3D,0,validation
6,9.980859756469727,CNN-3D,0,validation
7,9.69888973236084,CNN-3D,0,validation
8,9.427141189575195,CNN-3D,0,validation
9,9.155354499816895,CNN-3D,0,validation
10,8.880830764770508,CNN-3D,0,validation
11,8.618902206420898,CNN-3D,0,validation
12,8.3531494140625,CNN-3D,0,validation
13,8.097315788269043,CNN-3D,0,validation
14,7.851283550262451,CNN-3D,0,validation
15,7.59896183013916,CNN-3D,0,validation
16,7.358326435089111,CNN-3D,0,validation
17,7.119686603546143,CNN-3D,0,validation
18,6.888506889343262,CNN-3D,0,validation
19,6.663210391998291,CNN-3D,0,validation
20,6.4421234130859375,CNN-3D,0,validation
21,6.2306976318359375,CNN-3D,0,validation
22,6.013917922973633,CNN-3D,0,validation
23,5.805309772491455,CNN-3D,0,validation
24,5.61217737197876,CNN-3D,0,validation
25,5.421700954437256,CNN-3D,0,validation
26,5.214470386505127,CNN-3D,0,validation
27,5.038597583770752,CNN-3D,0,validation
28,4.84843111038208,CNN-3D,0,validation
29,4.687044143676758,CNN-3D,0,validation
30,4.512692451477051,CNN-3D,0,validation
31,4.347042560577393,CNN-3D,0,validation
32,4.180871963500977,CNN-3D,0,validation
33,4.033299922943115,CNN-3D,0,validation
34,3.8850860595703125,CNN-3D,0,validation
35,3.741396188735962,CNN-3D,0,validation
36,3.6015214920043945,CNN-3D,0,validation
37,3.4986679553985596,CNN-3D,0,validation
38,3.3472824096679688,CNN-3D,0,validation
39,3.231417417526245,CNN-3D,0,validation
40,3.1186342239379883,CNN-3D,0,validation
41,3.008497714996338,CNN-3D,0,validation
42,2.929607391357422,CNN-3D,0,validation
43,2.817763328552246,CNN-3D,0,validation
44,2.7215659618377686,CNN-3D,0,validation
45,2.6340479850769043,CNN-3D,0,validation
46,2.5667600631713867,CNN-3D,0,validation
47,2.4865164756774902,CNN-3D,0,validation
48,2.4327054023742676,CNN-3D,0,validation
49,2.3706307411193848,CNN-3D,0,validation
50,2.346829414367676,CNN-3D,0,validation
51,2.419848680496216,CNN-3D,0,validation
52,2.273707389831543,CNN-3D,0,validation
53,2.1920340061187744,CNN-3D,0,validation
54,2.145026922225952,CNN-3D,0,validation
55,2.0590381622314453,CNN-3D,0,validation
56,2.0465543270111084,CNN-3D,0,validation
57,2.0637595653533936,CNN-3D,0,validation
58,1.9750733375549316,CNN-3D,0,validation
59,1.8986971378326416,CNN-3D,0,validation
60,1.9055027961730957,CNN-3D,0,validation
61,1.8926434516906738,CNN-3D,0,validation
62,2.073168992996216,CNN-3D,0,validation
63,1.9345122575759888,CNN-3D,0,validation
64,1.9343645572662354,CNN-3D,0,validation
65,1.80805504322052,CNN-3D,0,validation
66,2.0051989555358887,CNN-3D,0,validation
67,1.7541601657867432,CNN-3D,0,validation
68,1.7536240816116333,CNN-3D,0,validation
69,1.7572108507156372,CNN-3D,0,validation
70,1.9123194217681885,CNN-3D,0,validation
71,1.918325662612915,CNN-3D,0,validation
72,1.7029203176498413,CNN-3D,0,validation
73,1.6826828718185425,CNN-3D,0,validation
74,1.703169822692871,CNN-3D,0,validation
75,1.8385666608810425,CNN-3D,0,validation
76,1.7345006465911865,CNN-3D,0,validation
77,1.6566205024719238,CNN-3D,0,validation
78,1.73380446434021,CNN-3D,0,validation
79,1.6551655530929565,CNN-3D,0,validation
80,1.6298174858093262,CNN-3D,0,validation
81,1.7348265647888184,CNN-3D,0,validation
82,1.6133842468261719,CNN-3D,0,validation
83,1.625225305557251,CNN-3D,0,validation
84,1.68341064453125,CNN-3D,0,validation
85,1.7018656730651855,CNN-3D,0,validation
86,1.6841721534729004,CNN-3D,0,validation
87,1.9111908674240112,CNN-3D,0,validation
88,1.8898571729660034,CNN-3D,0,validation
89,1.6103301048278809,CNN-3D,0,validation
90,1.7375837564468384,CNN-3D,0,validation
91,1.6865476369857788,CNN-3D,0,validation
92,1.6413350105285645,CNN-3D,0,validation
93,1.689348816871643,CNN-3D,0,validation
94,1.7078279256820679,CNN-3D,0,validation
95,1.7294262647628784,CNN-3D,0,validation
96,1.70021653175354,CNN-3D,0,validation
97,1.6785247325897217,CNN-3D,0,validation
98,2.01176118850708,CNN-3D,0,validation
99,1.683241844177246,CNN-3D,0,validation
100,1.6776609420776367,CNN-3D,0,validation
101,1.674560546875,CNN-3D,0,validation
102,1.6726603507995605,CNN-3D,0,validation
103,1.6731982231140137,CNN-3D,0,validation
104,1.6719266176223755,CNN-3D,0,validation
105,1.6719343662261963,CNN-3D,0,validation
106,1.67241370677948,CNN-3D,0,validation
107,1.6719779968261719,CNN-3D,0,validation
108,1.6727194786071777,CNN-3D,0,validation
109,1.673515796661377,CNN-3D,0,validation
110,1.673793911933899,CNN-3D,0,validation
111,1.6739877462387085,CNN-3D,0,validation
112,1.6745014190673828,CNN-3D,0,validation
113,1.6740683317184448,CNN-3D,0,validation
114,1.67415189743042,CNN-3D,0,validation
115,1.6742812395095825,CNN-3D,0,validation
116,1.6742645502090454,CNN-3D,0,validation
117,1.6743853092193604,CNN-3D,0,validation
118,1.6737537384033203,CNN-3D,0,validation
119,1.6742757558822632,CNN-3D,0,validation
120,1.6742043495178223,CNN-3D,0,validation
121,1.6745572090148926,CNN-3D,0,validation
122,1.6742558479309082,CNN-3D,0,validation
123,1.6739662885665894,CNN-3D,0,validation
124,1.6740751266479492,CNN-3D,0,validation
125,1.6739386320114136,CNN-3D,0,validation
126,1.6743967533111572,CNN-3D,0,validation
127,1.6744962930679321,CNN-3D,0,validation
128,1.6746551990509033,CNN-3D,0,validation
129,1.67478609085083,CNN-3D,0,validation
130,1.674379825592041,CNN-3D,0,validation
131,1.6743470430374146,CNN-3D,0,validation
132,1.6743998527526855,CNN-3D,0,validation
133,1.6742222309112549,CNN-3D,0,validation
134,1.6740392446517944,CNN-3D,0,validation
135,1.6741511821746826,CNN-3D,0,validation
136,1.673951506614685,CNN-3D,0,validation
137,1.6742290258407593,CNN-3D,0,validation
138,1.6743884086608887,CNN-3D,0,validation
139,1.6746572256088257,CNN-3D,0,validation
1,11.70239543914795,CNN-3D,1,training
2,11.396478652954102,CNN-3D,1,training
3,11.108682632446289,CNN-3D,1,training
4,10.813748359680176,CNN-3D,1,training
5,10.514531135559082,CNN-3D,1,training
6,10.228960990905762,CNN-3D,1,training
7,9.960298538208008,CNN-3D,1,training
8,9.694817543029785,CNN-3D,1,training
9,9.410972595214844,CNN-3D,1,training
10,9.148730278015137,CNN-3D,1,training
11,8.883524894714355,CNN-3D,1,training
12,8.640301704406738,CNN-3D,1,training
13,8.385945320129395,CNN-3D,1,training
14,8.131424903869629,CNN-3D,1,training
15,7.897384166717529,CNN-3D,1,training
16,7.664068698883057,CNN-3D,1,training
17,7.407443046569824,CNN-3D,1,training
18,7.19011116027832,CNN-3D,1,training
19,6.9464192390441895,CNN-3D,1,training
20,6.761664867401123,CNN-3D,1,training
21,6.549783706665039,CNN-3D,1,training
22,6.33327054977417,CNN-3D,1,training
23,6.109140872955322,CNN-3D,1,training
24,5.929920196533203,CNN-3D,1,training
25,5.712252616882324,CNN-3D,1,training
26,5.5199360847473145,CNN-3D,1,training
27,5.319215297698975,CNN-3D,1,training
28,5.134646415710449,CNN-3D,1,training
29,4.959141731262207,CNN-3D,1,training
30,4.79220724105835,CNN-3D,1,training
31,4.609177589416504,CNN-3D,1,training
32,4.462924480438232,CNN-3D,1,training
33,4.3150553703308105,CNN-3D,1,training
34,4.138856887817383,CNN-3D,1,training
35,4.024857044219971,CNN-3D,1,training
36,3.8701908588409424,CNN-3D,1,training
37,3.725112199783325,CNN-3D,1,training
38,3.584463596343994,CNN-3D,1,training
39,3.464113235473633,CNN-3D,1,training
40,3.331758737564087,CNN-3D,1,training
41,3.198944568634033,CNN-3D,1,training
42,3.114166259765625,CNN-3D,1,training
43,3.014522075653076,CNN-3D,1,training
44,2.9197301864624023,CNN-3D,1,training
45,2.777095317840576,CNN-3D,1,training
46,2.686758518218994,CNN-3D,1,training
47,2.5764026641845703,CNN-3D,1,training
48,2.4873757362365723,CNN-3D,1,training
49,2.3882105350494385,CNN-3D,1,training
50,2.3210818767547607,CNN-3D,1,training
51,2.242985248565674,CNN-3D,1,training
52,2.195096492767334,CNN-3D,1,training
53,2.1101784706115723,CNN-3D,1,training
54,2.0472617149353027,CNN-3D,1,training
55,1.9832398891448975,CNN-3D,1,training
56,1.959704041481018,CNN-3D,1,training
57,1.8620681762695312,CNN-3D,1,training
58,1.8110765218734741,CNN-3D,1,training
59,1.7402281761169434,CNN-3D,1,training
60,1.7446630001068115,CNN-3D,1,training
61,1.6596983671188354,CNN-3D,1,training
62,1.6031689643859863,CNN-3D,1,training
63,1.5379530191421509,CNN-3D,1,training
64,1.5186103582382202,CNN-3D,1,training
65,1.4623206853866577,CNN-3D,1,training
66,1.432259440422058,CNN-3D,1,training
67,1.4103376865386963,CNN-3D,1,training
68,1.394181489944458,CNN-3D,1,training
69,1.3206722736358643,CNN-3D,1,training
70,1.3127565383911133,CNN-3D,1,training
71,1.2905141115188599,CNN-3D,1,training
72,1.2623733282089233,CNN-3D,1,training
73,1.2073231935501099,CNN-3D,1,training
74,1.2015947103500366,CNN-3D,1,training
75,1.1704163551330566,CNN-3D,1,training
76,1.1301443576812744,CNN-3D,1,training
77,1.130113124847412,CNN-3D,1,training
78,1.147969365119934,CNN-3D,1,training
79,1.0759022235870361,CNN-3D,1,training
80,1.0745221376419067,CNN-3D,1,training
81,1.0417075157165527,CNN-3D,1,training
82,1.0076099634170532,CNN-3D,1,training
83,0.9948908090591431,CNN-3D,1,training
84,0.9752190709114075,CNN-3D,1,training
85,0.9664788246154785,CNN-3D,1,training
86,0.9488359093666077,CNN-3D,1,training
87,0.9389402270317078,CNN-3D,1,training
88,0.9058365225791931,CNN-3D,1,training
89,0.9065915942192078,CNN-3D,1,training
90,0.9033029675483704,CNN-3D,1,training
91,0.8966609835624695,CNN-3D,1,training
92,0.896449089050293,CNN-3D,1,training
93,0.9017454385757446,CNN-3D,1,training
94,0.8927294611930847,CNN-3D,1,training
95,0.8972061276435852,CNN-3D,1,training
96,0.8949158787727356,CNN-3D,1,training
97,0.8907449245452881,CNN-3D,1,training
98,0.9095406532287598,CNN-3D,1,training
99,0.9026626944541931,CNN-3D,1,training
100,0.8945974111557007,CNN-3D,1,training
101,0.9055287837982178,CNN-3D,1,training
102,0.8953661322593689,CNN-3D,1,training
103,0.8948491215705872,CNN-3D,1,training
104,0.8924209475517273,CNN-3D,1,training
105,0.8963812589645386,CNN-3D,1,training
106,0.9026274085044861,CNN-3D,1,training
107,0.9020279049873352,CNN-3D,1,training
108,0.8978210687637329,CNN-3D,1,training
109,0.8950653076171875,CNN-3D,1,training
110,0.9026978015899658,CNN-3D,1,training
111,0.902365505695343,CNN-3D,1,training
112,0.899934709072113,CNN-3D,1,training
113,0.899630069732666,CNN-3D,1,training
114,0.902330756187439,CNN-3D,1,training
115,0.8958339691162109,CNN-3D,1,training
116,0.9019795656204224,CNN-3D,1,training
117,0.8967568278312683,CNN-3D,1,training
118,0.9029779434204102,CNN-3D,1,training
119,0.9026232361793518,CNN-3D,1,training
120,0.9015688300132751,CNN-3D,1,training
121,0.8982288241386414,CNN-3D,1,training
122,0.8937616348266602,CNN-3D,1,training
123,0.8967130780220032,CNN-3D,1,training
124,0.8974664807319641,CNN-3D,1,training
125,0.8926550149917603,CNN-3D,1,training
126,0.8947108387947083,CNN-3D,1,training
127,0.8939199447631836,CNN-3D,1,training
128,0.8980770707130432,CNN-3D,1,training
1,11.512627601623535,CNN-3D,1,validation
2,11.22514533996582,CNN-3D,1,validation
3,10.9378662109375,CNN-3D,1,validation
4,10.655811309814453,CNN-3D,1,validation
5,10.375356674194336,CNN-3D,1,validation
6,10.106538772583008,CNN-3D,1,validation
7,9.845162391662598,CNN-3D,1,validation
8,9.571667671203613,CNN-3D,1,validation
9,9.308714866638184,CNN-3D,1,validation
10,9.031679153442383,CNN-3D,1,validation
11,8.780052185058594,CNN-3D,1,validation
12,8.497711181640625,CNN-3D,1,validation
13,8.265656471252441,CNN-3D,1,validation
14,8.011397361755371,CNN-3D,1,validation
15,7.803401947021484,CNN-3D,1,validation
16,7.606429100036621,CNN-3D,1,validation
17,7.2873663902282715,CNN-3D,1,validation
18,7.157857418060303,CNN-3D,1,validation
19,6.874889373779297,CNN-3D,1,validation
20,6.664860248565674,CNN-3D,1,validation
21,6.539164066314697,CNN-3D,1,validation
22,6.2399702072143555,CNN-3D,1,validation
23,6.1053314208984375,CNN-3D,1,validation
24,5.843132972717285,CNN-3D,1,validation
25,5.649373531341553,CNN-3D,1,validation
26,5.450823783874512,CNN-3D,1,validation
27,5.300057888031006,CNN-3D,1,validation
28,5.166394233703613,CNN-3D,1,validation
29,4.954305648803711,CNN-3D,1,validation
30,4.819976806640625,CNN-3D,1,validation
31,4.689073085784912,CNN-3D,1,validation
32,4.638411521911621,CNN-3D,1,validation
33,4.4001030921936035,CNN-3D,1,validation
34,4.365170955657959,CNN-3D,1,validation
35,4.194150924682617,CNN-3D,1,validation
36,4.0570292472839355,CNN-3D,1,validation
37,4.168887138366699,CNN-3D,1,validation
38,3.852219820022583,CNN-3D,1,validation
39,3.753809690475464,CNN-3D,1,validation
40,3.6201770305633545,CNN-3D,1,validation
41,3.5918941497802734,CNN-3D,1,validation
42,3.562826156616211,CNN-3D,1,validation
43,3.3507304191589355,CNN-3D,1,validation
44,3.395545482635498,CNN-3D,1,validation
45,3.2783401012420654,CNN-3D,1,validation
46,3.23319935798645,CNN-3D,1,validation
47,3.1417465209960938,CNN-3D,1,validation
48,3.231790542602539,CNN-3D,1,validation
49,3.0144217014312744,CNN-3D,1,validation
50,3.0837953090667725,CNN-3D,1,validation
51,3.0462839603424072,CNN-3D,1,validation
52,2.9447906017303467,CNN-3D,1,validation
53,3.0266036987304688,CNN-3D,1,validation
54,2.849456310272217,CNN-3D,1,validation
55,2.873523235321045,CNN-3D,1,validation
56,2.9505350589752197,CNN-3D,1,validation
57,2.8317785263061523,CNN-3D,1,validation
58,2.7539079189300537,CNN-3D,1,validation
59,2.802196502685547,CNN-3D,1,validation
60,2.7529070377349854,CNN-3D,1,validation
61,2.6843717098236084,CNN-3D,1,validation
62,2.7079646587371826,CNN-3D,1,validation
63,2.711432933807373,CNN-3D,1,validation
64,2.713846445083618,CNN-3D,1,validation
65,2.710524559020996,CNN-3D,1,validation
66,2.674025774002075,CNN-3D,1,validation
67,2.6581857204437256,CNN-3D,1,validation
68,2.636070489883423,CNN-3D,1,validation
69,2.6163265705108643,CNN-3D,1,validation
70,2.7414000034332275,CNN-3D,1,validation
71,2.6668832302093506,CNN-3D,1,validation
72,2.6732876300811768,CNN-3D,1,validation
73,2.6758244037628174,CNN-3D,1,validation
74,2.651855230331421,CNN-3D,1,validation
75,2.65547513961792,CNN-3D,1,validation
76,2.6412463188171387,CNN-3D,1,validation
77,2.597243070602417,CNN-3D,1,validation
78,2.5301897525787354,CNN-3D,1,validation
79,2.606659412384033,CNN-3D,1,validation
80,2.559224843978882,CNN-3D,1,validation
81,2.5533132553100586,CNN-3D,1,validation
82,2.5317156314849854,CNN-3D,1,validation
83,2.5956761837005615,CNN-3D,1,validation
84,2.5682923793792725,CNN-3D,1,validation
85,2.5607733726501465,CNN-3D,1,validation
86,2.623612403869629,CNN-3D,1,validation
87,2.5579965114593506,CNN-3D,1,validation
88,2.5341928005218506,CNN-3D,1,validation
89,2.5397555828094482,CNN-3D,1,validation
90,2.546863555908203,CNN-3D,1,validation
91,2.5516133308410645,CNN-3D,1,validation
92,2.5568344593048096,CNN-3D,1,validation
93,2.5612618923187256,CNN-3D,1,validation
94,2.5629630088806152,CNN-3D,1,validation
95,2.5646703243255615,CNN-3D,1,validation
96,2.5670270919799805,CNN-3D,1,validation
97,2.570222854614258,CNN-3D,1,validation
98,2.5708396434783936,CNN-3D,1,validation
99,2.5698630809783936,CNN-3D,1,validation
100,2.5707855224609375,CNN-3D,1,validation
101,2.569624900817871,CNN-3D,1,validation
102,2.5702571868896484,CNN-3D,1,validation
103,2.569680690765381,CNN-3D,1,validation
104,2.5693600177764893,CNN-3D,1,validation
105,2.569859266281128,CNN-3D,1,validation
106,2.5709736347198486,CNN-3D,1,validation
107,2.572213888168335,CNN-3D,1,validation
108,2.572019577026367,CNN-3D,1,validation
109,2.5715317726135254,CNN-3D,1,validation
110,2.5714547634124756,CNN-3D,1,validation
111,2.5714592933654785,CNN-3D,1,validation
112,2.5714375972747803,CNN-3D,1,validation
113,2.5720112323760986,CNN-3D,1,validation
114,2.570913076400757,CNN-3D,1,validation
115,2.571336507797241,CNN-3D,1,validation
116,2.5711679458618164,CNN-3D,1,validation
117,2.571561574935913,CNN-3D,1,validation
118,2.5711214542388916,CNN-3D,1,validation
119,2.571481466293335,CNN-3D,1,validation
120,2.5706892013549805,CNN-3D,1,validation
121,2.570754051208496,CNN-3D,1,validation
122,2.5707476139068604,CNN-3D,1,validation
123,2.570410966873169,CNN-3D,1,validation
124,2.5706787109375,CNN-3D,1,validation
125,2.569958209991455,CNN-3D,1,validation
126,2.5705642700195312,CNN-3D,1,validation
127,2.570185422897339,CNN-3D,1,validation
128,2.5699989795684814,CNN-3D,1,validation
1,11.683110237121582,CNN-3D,2,training
2,11.329695701599121,CNN-3D,2,training
3,11.007359504699707,CNN-3D,2,training
4,10.6942138671875,CNN-3D,2,training
5,10.390096664428711,CNN-3D,2,training
6,10.068115234375,CNN-3D,2,training
7,9.790534973144531,CNN-3D,2,training
8,9.491387367248535,CNN-3D,2,training
9,9.209368705749512,CNN-3D,2,training
10,8.9162015914917,CNN-3D,2,training
11,8.6504487991333,CNN-3D,2,training
12,8.373318672180176,CNN-3D,2,training
13,8.106681823730469,CNN-3D,2,training
14,7.844118118286133,CNN-3D,2,training
15,7.5945844650268555,CNN-3D,2,training
16,7.3472371101379395,CNN-3D,2,training
17,7.100908279418945,CNN-3D,2,training
18,6.846015453338623,CNN-3D,2,training
19,6.625146389007568,CNN-3D,2,training
20,6.3973188400268555,CNN-3D,2,training
21,6.170392036437988,CNN-3D,2,training
22,5.946921348571777,CNN-3D,2,training
23,5.728114128112793,CNN-3D,2,training
24,5.5325727462768555,CNN-3D,2,training
25,5.339081287384033,CNN-3D,2,training
26,5.121566295623779,CNN-3D,2,training
27,4.941722869873047,CNN-3D,2,training
28,4.756575107574463,CNN-3D,2,training
29,4.581192493438721,CNN-3D,2,training
30,4.397015571594238,CNN-3D,2,training
31,4.225025653839111,CNN-3D,2,training
32,4.059364318847656,CNN-3D,2,training
33,3.8978490829467773,CNN-3D,2,training
34,3.7675955295562744,CNN-3D,2,training
35,3.6003072261810303,CNN-3D,2,training
36,3.477593421936035,CNN-3D,2,training
37,3.351702928543091,CNN-3D,2,training
38,3.2074129581451416,CNN-3D,2,training
39,3.065396308898926,CNN-3D,2,training
40,2.948413610458374,CNN-3D,2,training
41,2.8562002182006836,CNN-3D,2,training
42,2.7470734119415283,CNN-3D,2,training
43,2.6484313011169434,CNN-3D,2,training
44,2.555903673171997,CNN-3D,2,training
45,2.5096843242645264,CNN-3D,2,training
46,2.4015989303588867,CNN-3D,2,training
47,2.334141254425049,CNN-3D,2,training
48,2.2229065895080566,CNN-3D,2,training
49,2.1815640926361084,CNN-3D,2,training
50,2.0892350673675537,CNN-3D,2,training
51,2.043888568878174,CNN-3D,2,training
52,2.025439500808716,CNN-3D,2,training
53,1.9250023365020752,CNN-3D,2,training
54,1.8885003328323364,CNN-3D,2,training
55,1.8308746814727783,CNN-3D,2,training
56,1.7968896627426147,CNN-3D,2,training
57,1.7552599906921387,CNN-3D,2,training
58,1.7043882608413696,CNN-3D,2,training
59,1.6552568674087524,CNN-3D,2,training
60,1.597931146621704,CNN-3D,2,training
61,1.6133636236190796,CNN-3D,2,training
62,1.5520124435424805,CNN-3D,2,training
63,1.5080699920654297,CNN-3D,2,training
64,1.4995146989822388,CNN-3D,2,training
65,1.442927598953247,CNN-3D,2,training
66,1.3900266885757446,CNN-3D,2,training
67,1.3710353374481201,CNN-3D,2,training
68,1.3453192710876465,CNN-3D,2,training
69,1.3237406015396118,CNN-3D,2,training
70,1.317365288734436,CNN-3D,2,training
71,1.2755533456802368,CNN-3D,2,training
72,1.2081817388534546,CNN-3D,2,training
73,1.187821865081787,CNN-3D,2,training
74,1.182002067565918,CNN-3D,2,training
75,1.1232260465621948,CNN-3D,2,training
76,1.1528667211532593,CNN-3D,2,training
77,1.0834649801254272,CNN-3D,2,training
78,1.0890908241271973,CNN-3D,2,training
79,1.0725116729736328,CNN-3D,2,training
80,1.0574946403503418,CNN-3D,2,training
