precision,recall,model
0.8851351351351351,0.5137254901960784,CNN-2D
0.8843537414965986,0.5098039215686274,CNN-2D
0.8835616438356164,0.5058823529411764,CNN-2D
0.8827586206896552,0.5019607843137255,CNN-2D
0.8819444444444444,0.4980392156862745,CNN-2D
0.8811188811188811,0.49411764705882355,CNN-2D
0.8802816901408451,0.49019607843137253,CNN-2D
0.8794326241134752,0.48627450980392156,CNN-2D
0.8785714285714286,0.4823529411764706,CNN-2D
0.8776978417266187,0.47843137254901963,CNN-2D
0.8768115942028986,0.4745098039215686,CNN-2D
0.8759124087591241,0.47058823529411764,CNN-2D
0.875,0.4666666666666667,CNN-2D
0.8814814814814815,0.4666666666666667,CNN-2D
0.8805970149253731,0.4627450980392157,CNN-2D
0.8796992481203008,0.4588235294117647,CNN-2D
0.8787878787878788,0.4549019607843137,CNN-2D
0.8778625954198473,0.45098039215686275,CNN-2D
0.8769230769230769,0.4470588235294118,CNN-2D
0.875968992248062,0.44313725490196076,CNN-2D
0.875,0.4392156862745098,CNN-2D
0.8740157480314961,0.43529411764705883,CNN-2D
0.873015873015873,0.43137254901960786,CNN-2D
0.872,0.42745098039215684,CNN-2D
0.8709677419354839,0.4235294117647059,CNN-2D
0.8699186991869918,0.4196078431372549,CNN-2D
0.8688524590163934,0.41568627450980394,CNN-2D
0.8760330578512396,0.41568627450980394,CNN-2D
0.875,0.4117647058823529,CNN-2D
0.8739495798319328,0.40784313725490196,CNN-2D
0.8813559322033898,0.40784313725490196,CNN-2D
0.8803418803418803,0.403921568627451,CNN-2D
0.8793103448275862,0.4,CNN-2D
0.8782608695652174,0.396078431372549,CNN-2D
0.8771929824561403,0.39215686274509803,CNN-2D
0.8761061946902655,0.38823529411764707,CNN-2D
0.875,0.3843137254901961,CNN-2D
0.8738738738738738,0.3803921568627451,CNN-2D
0.8727272727272727,0.3764705882352941,CNN-2D
0.8715596330275229,0.37254901960784315,CNN-2D
0.8796296296296297,0.37254901960784315,CNN-2D
0.8785046728971962,0.3686274509803922,CNN-2D
0.8773584905660378,0.36470588235294116,CNN-2D
0.8761904761904762,0.3607843137254902,CNN-2D
0.875,0.3568627450980392,CNN-2D
0.8737864077669902,0.35294117647058826,CNN-2D
0.8725490196078431,0.34901960784313724,CNN-2D
0.8712871287128713,0.34509803921568627,CNN-2D
0.87,0.3411764705882353,CNN-2D
0.8686868686868687,0.33725490196078434,CNN-2D
0.8673469387755102,0.3333333333333333,CNN-2D
0.865979381443299,0.32941176470588235,CNN-2D
0.8645833333333334,0.3254901960784314,CNN-2D
0.8631578947368421,0.3215686274509804,CNN-2D
0.8617021276595744,0.3176470588235294,CNN-2D
0.8602150537634409,0.3137254901960784,CNN-2D
0.8586956521739131,0.30980392156862746,CNN-2D
0.8681318681318682,0.30980392156862746,CNN-2D
0.8777777777777778,0.30980392156862746,CNN-2D
0.8764044943820225,0.3058823529411765,CNN-2D
0.875,0.30196078431372547,CNN-2D
0.8735632183908046,0.2980392156862745,CNN-2D
0.872093023255814,0.29411764705882354,CNN-2D
0.8823529411764706,0.29411764705882354,CNN-2D
0.8928571428571429,0.29411764705882354,CNN-2D
0.891566265060241,0.2901960784313726,CNN-2D
0.8902439024390244,0.28627450980392155,CNN-2D
0.8888888888888888,0.2823529411764706,CNN-2D
0.8875,0.2784313725490196,CNN-2D
0.8860759493670886,0.27450980392156865,CNN-2D
0.8846153846153846,0.27058823529411763,CNN-2D
0.8831168831168831,0.26666666666666666,CNN-2D
0.881578947368421,0.2627450980392157,CNN-2D
0.88,0.25882352941176473,CNN-2D
0.8783783783783784,0.2549019607843137,CNN-2D
0.8767123287671232,0.25098039215686274,CNN-2D
0.875,0.24705882352941178,CNN-2D
0.8732394366197183,0.24313725490196078,CNN-2D
0.8714285714285714,0.23921568627450981,CNN-2D
0.8695652173913043,0.23529411764705882,CNN-2D
0.8676470588235294,0.23137254901960785,CNN-2D
0.8656716417910447,0.22745098039215686,CNN-2D
0.8636363636363636,0.2235294117647059,CNN-2D
0.8615384615384616,0.2196078431372549,CNN-2D
0.859375,0.21568627450980393,CNN-2D
0.873015873015873,0.21568627450980393,CNN-2D
0.8870967741935484,0.21568627450980393,CNN-2D
0.8852459016393442,0.21176470588235294,CNN-2D
0.8833333333333333,0.20784313725490197,CNN-2D
0.8813559322033898,0.20392156862745098,CNN-2D
0.8793103448275862,0.2,CNN-2D
0.8771929824561403,0.19607843137254902,CNN-2D
0.875,0.19215686274509805,CNN-2D
0.8727272727272727,0.18823529411764706,CNN-2D
0.8703703703703703,0.1843137254901961,CNN-2D
0.8679245283018868,0.1803921568627451,CNN-2D
0.8653846153846154,0.17647058823529413,CNN-2D
0.8627450980392157,0.17254901960784313,CNN-2D
0.86,0.16862745098039217,CNN-2D
0.8571428571428571,0.16470588235294117,CNN-2D
0.8541666666666666,0.1607843137254902,CNN-2D
0.851063829787234,0.1568627450980392,CNN-2D
0.8478260869565217,0.15294117647058825,CNN-2D
0.8444444444444444,0.14901960784313725,CNN-2D
0.8636363636363636,0.14901960784313725,CNN-2D
0.8604651162790697,0.1450980392156863,CNN-2D
0.8571428571428571,0.1411764705882353,CNN-2D
0.8536585365853658,0.13725490196078433,CNN-2D
0.875,0.13725490196078433,CNN-2D
0.8974358974358975,0.13725490196078433,CNN-2D
0.8947368421052632,0.13333333333333333,CNN-2D
0.8918918918918919,0.12941176470588237,CNN-2D
0.8888888888888888,0.12549019607843137,CNN-2D
0.8857142857142857,0.12156862745098039,CNN-2D
0.8823529411764706,0.11764705882352941,CNN-2D
0.9090909090909091,0.11764705882352941,CNN-2D
0.90625,0.11372549019607843,CNN-2D
0.9032258064516129,0.10980392156862745,CNN-2D
0.9,0.10588235294117647,CNN-2D
0.896551724137931,0.10196078431372549,CNN-2D
0.8928571428571429,0.09803921568627451,CNN-2D
0.8888888888888888,0.09411764705882353,CNN-2D
0.8846153846153846,0.09019607843137255,CNN-2D
0.88,0.08627450980392157,CNN-2D
0.875,0.08235294117647059,CNN-2D
0.8695652173913043,0.0784313725490196,CNN-2D
0.8636363636363636,0.07450980392156863,CNN-2D
0.8571428571428571,0.07058823529411765,CNN-2D
0.85,0.06666666666666667,CNN-2D
0.8421052631578947,0.06274509803921569,CNN-2D
0.8333333333333334,0.058823529411764705,CNN-2D
0.8235294117647058,0.054901960784313725,CNN-2D
0.875,0.054901960784313725,CNN-2D
0.8666666666666667,0.050980392156862744,CNN-2D
0.8571428571428571,0.047058823529411764,CNN-2D
0.8461538461538461,0.043137254901960784,CNN-2D
0.8333333333333334,0.0392156862745098,CNN-2D
0.8181818181818182,0.03529411764705882,CNN-2D
0.8,0.03137254901960784,CNN-2D
0.7777777777777778,0.027450980392156862,CNN-2D
0.75,0.023529411764705882,CNN-2D
0.8571428571428571,0.023529411764705882,CNN-2D
0.8333333333333334,0.0196078431372549,CNN-2D
0.8,0.01568627450980392,CNN-2D
0.75,0.011764705882352941,CNN-2D
0.6666666666666666,0.00784313725490196,CNN-2D
1.0,0.00784313725490196,CNN-2D
1.0,0.00392156862745098,CNN-2D
1.0,0.0,CNN-2D
0.3541666666666667,1.0,CNN-3D
0.35465924895688455,1.0,CNN-3D
0.3551532033426184,1.0,CNN-3D
0.35564853556485354,1.0,CNN-3D
0.35614525139664804,1.0,CNN-3D
0.35664335664335667,1.0,CNN-3D
0.35714285714285715,1.0,CNN-3D
0.3576437587657784,1.0,CNN-3D
0.35814606741573035,1.0,CNN-3D
0.35864978902953587,1.0,CNN-3D
0.3591549295774648,1.0,CNN-3D
0.35966149506346967,1.0,CNN-3D
0.3601694915254237,1.0,CNN-3D
0.3606789250353607,1.0,CNN-3D
0.3611898016997167,1.0,CNN-3D
0.3617021276595745,1.0,CNN-3D
0.3622159090909091,1.0,CNN-3D
0.3627311522048364,1.0,CNN-3D
0.36324786324786323,1.0,CNN-3D
0.3637660485021398,1.0,CNN-3D
0.36428571428571427,1.0,CNN-3D
0.3648068669527897,1.0,CNN-3D
0.3653295128939828,1.0,CNN-3D
0.36585365853658536,1.0,CNN-3D
0.36637931034482757,1.0,CNN-3D
0.3669064748201439,1.0,CNN-3D
0.36743515850144093,1.0,CNN-3D
0.36796536796536794,1.0,CNN-3D
0.3684971098265896,1.0,CNN-3D
0.36903039073806077,1.0,CNN-3D
0.3695652173913043,1.0,CNN-3D
0.37010159651669083,1.0,CNN-3D
0.3706395348837209,1.0,CNN-3D
0.37117903930131,1.0,CNN-3D
0.3717201166180758,1.0,CNN-3D
0.3722627737226277,1.0,CNN-3D
0.37280701754385964,1.0,CNN-3D
0.3733528550512445,1.0,CNN-3D
0.37390029325513197,1.0,CNN-3D
0.37298091042584436,0.996078431372549,CNN-3D
0.3735294117647059,0.996078431372549,CNN-3D
0.374079528718704,0.996078431372549,CNN-3D
0.3746312684365782,0.996078431372549,CNN-3D
0.37518463810930575,0.996078431372549,CNN-3D
0.3757396449704142,0.996078431372549,CNN-3D
0.3762962962962963,0.996078431372549,CNN-3D
0.3768545994065282,0.996078431372549,CNN-3D
0.3774145616641902,0.996078431372549,CNN-3D
0.37797619047619047,0.996078431372549,CNN-3D
0.37853949329359166,0.996078431372549,CNN-3D
0.37910447761194027,0.996078431372549,CNN-3D
0.3796711509715994,0.996078431372549,CNN-3D
0.38023952095808383,0.996078431372549,CNN-3D
0.3808095952023988,0.996078431372549,CNN-3D
0.3813813813813814,0.996078431372549,CNN-3D
0.3819548872180451,0.996078431372549,CNN-3D
0.3825301204819277,0.996078431372549,CNN-3D
0.38310708898944196,0.996078431372549,CNN-3D
0.38368580060422963,0.996078431372549,CNN-3D
0.3842662632375189,0.996078431372549,CNN-3D
0.38484848484848483,0.996078431372549,CNN-3D
0.38543247344461307,0.996078431372549,CNN-3D
0.3860182370820669,0.996078431372549,CNN-3D
0.3866057838660578,0.996078431372549,CNN-3D
0.3871951219512195,0.996078431372549,CNN-3D
0.38778625954198476,0.996078431372549,CNN-3D
0.38837920489296635,0.996078431372549,CNN-3D
0.3889739663093415,0.996078431372549,CNN-3D
0.3895705521472393,0.996078431372549,CNN-3D
0.3901689708141321,0.996078431372549,CNN-3D
0.39076923076923076,0.996078431372549,CNN-3D
0.3913713405238829,0.996078431372549,CNN-3D
0.39197530864197533,0.996078431372549,CNN-3D
0.39258114374034003,0.996078431372549,CNN-3D
0.3931888544891641,0.996078431372549,CNN-3D
0.3937984496124031,0.996078431372549,CNN-3D
0.3944099378881988,0.996078431372549,CNN-3D
0.39502332814930013,0.996078431372549,CNN-3D
0.3956386292834891,0.996078431372549,CNN-3D
0.3962558502340094,0.996078431372549,CNN-3D
0.396875,0.996078431372549,CNN-3D
0.3974960876369327,0.996078431372549,CNN-3D
0.3981191222570533,0.996078431372549,CNN-3D
0.3987441130298273,0.996078431372549,CNN-3D
0.39937106918238996,0.996078431372549,CNN-3D
0.4,0.996078431372549,CNN-3D
0.40063091482649843,0.996078431372549,CNN-3D
0.40126382306477093,0.996078431372549,CNN-3D
0.40189873417721517,0.996078431372549,CNN-3D
0.40253565768621236,0.996078431372549,CNN-3D
0.4031746031746032,0.996078431372549,CNN-3D
0.40381558028616854,0.996078431372549,CNN-3D
0.40445859872611467,0.996078431372549,CNN-3D
0.40350877192982454,0.9921568627450981,CNN-3D
0.40415335463258784,0.9921568627450981,CNN-3D
0.4048,0.9921568627450981,CNN-3D
0.40544871794871795,0.9921568627450981,CNN-3D
0.406099518459069,0.9921568627450981,CNN-3D
0.4067524115755627,0.9921568627450981,CNN-3D
0.4074074074074074,0.9921568627450981,CNN-3D
0.4080645161290323,0.9921568627450981,CNN-3D
0.4087237479806139,0.9921568627450981,CNN-3D
0.40938511326860844,0.9921568627450981,CNN-3D
0.40842787682333875,0.9882352941176471,CNN-3D
0.4090909090909091,0.9882352941176471,CNN-3D
0.4097560975609756,0.9882352941176471,CNN-3D
0.41042345276872966,0.9882352941176471,CNN-3D
0.4110929853181077,0.9882352941176471,CNN-3D
0.4117647058823529,0.9882352941176471,CNN-3D
0.41243862520458263,0.9882352941176471,CNN-3D
0.4131147540983607,0.9882352941176471,CNN-3D
0.41379310344827586,0.9882352941176471,CNN-3D
0.4144736842105263,0.9882352941176471,CNN-3D
0.41515650741350907,0.9882352941176471,CNN-3D
0.4158415841584158,0.9882352941176471,CNN-3D
0.41652892561983473,0.9882352941176471,CNN-3D
0.41721854304635764,0.9882352941176471,CNN-3D
0.417910447761194,0.9882352941176471,CNN-3D
0.4186046511627907,0.9882352941176471,CNN-3D
0.4193011647254576,0.9882352941176471,CNN-3D
0.42,0.9882352941176471,CNN-3D
0.42070116861435725,0.9882352941176471,CNN-3D
0.4214046822742475,0.9882352941176471,CNN-3D
0.4221105527638191,0.9882352941176471,CNN-3D
0.4228187919463087,0.9882352941176471,CNN-3D
0.4235294117647059,0.9882352941176471,CNN-3D
0.42424242424242425,0.9882352941176471,CNN-3D
0.42495784148397975,0.9882352941176471,CNN-3D
0.42567567567567566,0.9882352941176471,CNN-3D
0.4263959390862944,0.9882352941176471,CNN-3D
0.42542372881355933,0.984313725490196,CNN-3D
0.42614601018675724,0.984313725490196,CNN-3D
0.4268707482993197,0.984313725490196,CNN-3D
0.42759795570698467,0.984313725490196,CNN-3D
0.4283276450511945,0.984313725490196,CNN-3D
0.42905982905982903,0.984313725490196,CNN-3D
0.4297945205479452,0.984313725490196,CNN-3D
0.4305317324185249,0.984313725490196,CNN-3D
0.43127147766323026,0.984313725490196,CNN-3D
0.43201376936316693,0.984313725490196,CNN-3D
0.43275862068965515,0.984313725490196,CNN-3D
0.43350604490500866,0.984313725490196,CNN-3D
0.4342560553633218,0.984313725490196,CNN-3D
0.43500866551126516,0.984313725490196,CNN-3D
0.4357638888888889,0.984313725490196,CNN-3D
0.4365217391304348,0.984313725490196,CNN-3D
0.4372822299651568,0.984313725490196,CNN-3D
0.43804537521815007,0.984313725490196,CNN-3D
0.4388111888111888,0.984313725490196,CNN-3D
0.4395796847635727,0.984313725490196,CNN-3D
0.44035087719298244,0.984313725490196,CNN-3D
0.44112478031634444,0.984313725490196,CNN-3D
0.44190140845070425,0.984313725490196,CNN-3D
0.4426807760141093,0.984313725490196,CNN-3D
0.4416961130742049,0.9803921568627451,CNN-3D
0.4424778761061947,0.9803921568627451,CNN-3D
0.4432624113475177,0.9803921568627451,CNN-3D
0.44404973357015987,0.9803921568627451,CNN-3D
0.44483985765124556,0.9803921568627451,CNN-3D
0.44563279857397503,0.9803921568627451,CNN-3D
0.44642857142857145,0.9803921568627451,CNN-3D
0.4472271914132379,0.9803921568627451,CNN-3D
0.44802867383512546,0.9803921568627451,CNN-3D
0.4488330341113106,0.9803921568627451,CNN-3D
0.44964028776978415,0.9803921568627451,CNN-3D
0.45045045045045046,0.9803921568627451,CNN-3D
0.45126353790613716,0.9803921568627451,CNN-3D
0.45207956600361665,0.9803921568627451,CNN-3D
0.4528985507246377,0.9803921568627451,CNN-3D
0.4537205081669691,0.9803921568627451,CNN-3D
0.45454545454545453,0.9803921568627451,CNN-3D
0.4553734061930783,0.9803921568627451,CNN-3D
0.4562043795620438,0.9803921568627451,CNN-3D
0.4570383912248629,0.9803921568627451,CNN-3D
0.45787545787545786,0.9803921568627451,CNN-3D
0.45871559633027525,0.9803921568627451,CNN-3D
0.45955882352941174,0.9803921568627451,CNN-3D
0.4604051565377532,0.9803921568627451,CNN-3D
0.4612546125461255,0.9803921568627451,CNN-3D
0.46210720887245843,0.9803921568627451,CNN-3D
0.46296296296296297,0.9803921568627451,CNN-3D
0.4619666048237477,0.9764705882352941,CNN-3D
0.4628252788104089,0.9764705882352941,CNN-3D
0.46368715083798884,0.9764705882352941,CNN-3D
0.46455223880597013,0.9764705882352941,CNN-3D
0.4654205607476635,0.9764705882352941,CNN-3D
0.46629213483146065,0.9764705882352941,CNN-3D
0.46716697936210133,0.9764705882352941,CNN-3D
0.4680451127819549,0.9764705882352941,CNN-3D
0.4689265536723164,0.9764705882352941,CNN-3D
0.469811320754717,0.9764705882352941,CNN-3D
0.4706994328922495,0.9764705882352941,CNN-3D
0.4715909090909091,0.9764705882352941,CNN-3D
0.47248576850094876,0.9764705882352941,CNN-3D
0.47338403041825095,0.9764705882352941,CNN-3D
0.4742857142857143,0.9764705882352941,CNN-3D
0.4751908396946565,0.9764705882352941,CNN-3D
0.47609942638623326,0.9764705882352941,CNN-3D
0.47701149425287354,0.9764705882352941,CNN-3D
0.4779270633397313,0.9764705882352941,CNN-3D
0.47884615384615387,0.9764705882352941,CNN-3D
0.4797687861271676,0.9764705882352941,CNN-3D
0.4806949806949807,0.9764705882352941,CNN-3D
0.4816247582205029,0.9764705882352941,CNN-3D
0.48255813953488375,0.9764705882352941,CNN-3D
0.48349514563106794,0.9764705882352941,CNN-3D
0.48443579766536965,0.9764705882352941,CNN-3D
0.4853801169590643,0.9764705882352941,CNN-3D
0.486328125,0.9764705882352941,CNN-3D
0.487279843444227,0.9764705882352941,CNN-3D
0.48823529411764705,0.9764705882352941,CNN-3D
0.48919449901768175,0.9764705882352941,CNN-3D
0.49015748031496065,0.9764705882352941,CNN-3D
0.4911242603550296,0.9764705882352941,CNN-3D
0.49209486166007904,0.9764705882352941,CNN-3D
0.49306930693069306,0.9764705882352941,CNN-3D
0.49404761904761907,0.9764705882352941,CNN-3D
0.49304174950298213,0.9725490196078431,CNN-3D
0.4940239043824701,0.9725490196078431,CNN-3D
0.49500998003992014,0.9725490196078431,CNN-3D
0.496,0.9725490196078431,CNN-3D
0.4969939879759519,0.9725490196078431,CNN-3D
0.4979919678714859,0.9725490196078431,CNN-3D
0.49899396378269617,0.9725490196078431,CNN-3D
0.5,0.9725490196078431,CNN-3D
0.501010101010101,0.9725490196078431,CNN-3D
0.5020242914979757,0.9725490196078431,CNN-3D
0.5030425963488844,0.9725490196078431,CNN-3D
0.5040650406504065,0.9725490196078431,CNN-3D
0.505091649694501,0.9725490196078431,CNN-3D
0.5061224489795918,0.9725490196078431,CNN-3D
0.5071574642126789,0.9725490196078431,CNN-3D
0.5061475409836066,0.9686274509803922,CNN-3D
0.5071868583162218,0.9686274509803922,CNN-3D
0.5082304526748971,0.9686274509803922,CNN-3D
0.5092783505154639,0.9686274509803922,CNN-3D
0.5103305785123967,0.9686274509803922,CNN-3D
0.5113871635610766,0.9686274509803922,CNN-3D
0.5124481327800829,0.9686274509803922,CNN-3D
0.5135135135135135,0.9686274509803922,CNN-3D
0.5145833333333333,0.9686274509803922,CNN-3D
0.5135699373695198,0.9647058823529412,CNN-3D
0.5146443514644351,0.9647058823529412,CNN-3D
0.5157232704402516,0.9647058823529412,CNN-3D
0.5168067226890757,0.9647058823529412,CNN-3D
0.5178947368421053,0.9647058823529412,CNN-3D
0.5189873417721519,0.9647058823529412,CNN-3D
0.5200845665961945,0.9647058823529412,CNN-3D
0.5211864406779662,0.9647058823529412,CNN-3D
0.5222929936305732,0.9647058823529412,CNN-3D
0.5212765957446809,0.9607843137254902,CNN-3D
0.5223880597014925,0.9607843137254902,CNN-3D
0.5235042735042735,0.9607843137254902,CNN-3D
0.5246252676659529,0.9607843137254902,CNN-3D
0.5257510729613734,0.9607843137254902,CNN-3D
0.5268817204301075,0.9607843137254902,CNN-3D
0.5280172413793104,0.9607843137254902,CNN-3D
0.5291576673866091,0.9607843137254902,CNN-3D
0.5303030303030303,0.9607843137254902,CNN-3D
0.5314533622559653,0.9607843137254902,CNN-3D
0.532608695652174,0.9607843137254902,CNN-3D
0.5337690631808278,0.9607843137254902,CNN-3D
0.5349344978165939,0.9607843137254902,CNN-3D
0.5361050328227571,0.9607843137254902,CNN-3D
0.5372807017543859,0.9607843137254902,CNN-3D
0.5362637362637362,0.9568627450980393,CNN-3D
0.5374449339207048,0.9568627450980393,CNN-3D
0.5386313465783664,0.9568627450980393,CNN-3D
0.5398230088495575,0.9568627450980393,CNN-3D
0.5388026607538803,0.9529411764705882,CNN-3D
0.54,0.9529411764705882,CNN-3D
0.5412026726057907,0.9529411764705882,CNN-3D
0.5424107142857143,0.9529411764705882,CNN-3D
0.5436241610738255,0.9529411764705882,CNN-3D
0.5448430493273543,0.9529411764705882,CNN-3D
0.5460674157303371,0.9529411764705882,CNN-3D
0.545045045045045,0.9490196078431372,CNN-3D
0.54627539503386,0.9490196078431372,CNN-3D
0.5475113122171946,0.9490196078431372,CNN-3D
0.5487528344671202,0.9490196078431372,CNN-3D
0.55,0.9490196078431372,CNN-3D
0.55125284738041,0.9490196078431372,CNN-3D
0.5525114155251142,0.9490196078431372,CNN-3D
0.5537757437070938,0.9490196078431372,CNN-3D
0.555045871559633,0.9490196078431372,CNN-3D
0.5540229885057472,0.9450980392156862,CNN-3D
0.5529953917050692,0.9411764705882353,CNN-3D
0.5542725173210161,0.9411764705882353,CNN-3D
0.5555555555555556,0.9411764705882353,CNN-3D
0.5568445475638051,0.9411764705882353,CNN-3D
0.5581395348837209,0.9411764705882353,CNN-3D
0.5594405594405595,0.9411764705882353,CNN-3D
0.5607476635514018,0.9411764705882353,CNN-3D
0.5620608899297423,0.9411764705882353,CNN-3D
0.5633802816901409,0.9411764705882353,CNN-3D
0.5647058823529412,0.9411764705882353,CNN-3D
0.5660377358490566,0.9411764705882353,CNN-3D
0.5673758865248227,0.9411764705882353,CNN-3D
0.5687203791469194,0.9411764705882353,CNN-3D
0.5700712589073634,0.9411764705882353,CNN-3D
0.5714285714285714,0.9411764705882353,CNN-3D
0.5727923627684964,0.9411764705882353,CNN-3D
0.5717703349282297,0.9372549019607843,CNN-3D
0.5731414868105515,0.9372549019607843,CNN-3D
0.5745192307692307,0.9372549019607843,CNN-3D
0.5759036144578313,0.9372549019607843,CNN-3D
0.5772946859903382,0.9372549019607843,CNN-3D
0.5786924939467313,0.9372549019607843,CNN-3D
0.5800970873786407,0.9372549019607843,CNN-3D
0.5815085158150851,0.9372549019607843,CNN-3D
0.5829268292682926,0.9372549019607843,CNN-3D
0.5843520782396088,0.9372549019607843,CNN-3D
0.5857843137254902,0.9372549019607843,CNN-3D
0.5872235872235873,0.9372549019607843,CNN-3D
0.5886699507389163,0.9372549019607843,CNN-3D
0.5901234567901235,0.9372549019607843,CNN-3D
0.5915841584158416,0.9372549019607843,CNN-3D
0.5930521091811415,0.9372549019607843,CNN-3D
0.5945273631840796,0.9372549019607843,CNN-3D
0.5935162094763092,0.9333333333333333,CNN-3D
0.595,0.9333333333333333,CNN-3D
0.5964912280701754,0.9333333333333333,CNN-3D
0.5979899497487438,0.9333333333333333,CNN-3D
0.5994962216624685,0.9333333333333333,CNN-3D
0.601010101010101,0.9333333333333333,CNN-3D
0.6025316455696202,0.9333333333333333,CNN-3D
0.6040609137055838,0.9333333333333333,CNN-3D
0.6055979643765903,0.9333333333333333,CNN-3D
0.6071428571428571,0.9333333333333333,CNN-3D
0.6086956521739131,0.9333333333333333,CNN-3D
0.6102564102564103,0.9333333333333333,CNN-3D
0.6118251928020566,0.9333333333333333,CNN-3D
0.6134020618556701,0.9333333333333333,CNN-3D
0.6149870801033591,0.9333333333333333,CNN-3D
0.616580310880829,0.9333333333333333,CNN-3D
0.6181818181818182,0.9333333333333333,CNN-3D
0.6197916666666666,0.9333333333333333,CNN-3D
0.6214099216710183,0.9333333333333333,CNN-3D
0.6230366492146597,0.9333333333333333,CNN-3D
0.6246719160104987,0.9333333333333333,CNN-3D
0.6263157894736842,0.9333333333333333,CNN-3D
0.6253298153034301,0.9294117647058824,CNN-3D
0.626984126984127,0.9294117647058824,CNN-3D
0.6286472148541115,0.9294117647058824,CNN-3D
0.6303191489361702,0.9294117647058824,CNN-3D
0.632,0.9294117647058824,CNN-3D
0.6336898395721925,0.9294117647058824,CNN-3D
0.6353887399463807,0.9294117647058824,CNN-3D
0.6370967741935484,0.9294117647058824,CNN-3D
0.6388140161725068,0.9294117647058824,CNN-3D
0.6405405405405405,0.9294117647058824,CNN-3D
0.6422764227642277,0.9294117647058824,CNN-3D
0.6440217391304348,0.9294117647058824,CNN-3D
0.6457765667574932,0.9294117647058824,CNN-3D
0.644808743169399,0.9254901960784314,CNN-3D
0.6438356164383562,0.9215686274509803,CNN-3D
0.6428571428571429,0.9176470588235294,CNN-3D
0.6446280991735537,0.9176470588235294,CNN-3D
0.6464088397790055,0.9176470588235294,CNN-3D
0.6481994459833795,0.9176470588235294,CNN-3D
0.65,0.9176470588235294,CNN-3D
0.6518105849582173,0.9176470588235294,CNN-3D
0.6508379888268156,0.9137254901960784,CNN-3D
0.6498599439775911,0.9098039215686274,CNN-3D
0.651685393258427,0.9098039215686274,CNN-3D
0.6535211267605634,0.9098039215686274,CNN-3D
0.655367231638418,0.9098039215686274,CNN-3D
0.6572237960339944,0.9098039215686274,CNN-3D
0.6590909090909091,0.9098039215686274,CNN-3D
0.6609686609686609,0.9098039215686274,CNN-3D
0.66,0.9058823529411765,CNN-3D
0.66189111747851,0.9058823529411765,CNN-3D
0.6609195402298851,0.9019607843137255,CNN-3D
0.659942363112392,0.8980392156862745,CNN-3D
0.6589595375722543,0.8941176470588236,CNN-3D
0.6579710144927536,0.8901960784313725,CNN-3D
0.6598837209302325,0.8901960784313725,CNN-3D
0.6618075801749271,0.8901960784313725,CNN-3D
0.6637426900584795,0.8901960784313725,CNN-3D
0.6656891495601173,0.8901960784313725,CNN-3D
0.6647058823529411,0.8862745098039215,CNN-3D
0.6666666666666666,0.8862745098039215,CNN-3D
0.6686390532544378,0.8862745098039215,CNN-3D
0.6706231454005934,0.8862745098039215,CNN-3D
0.6726190476190477,0.8862745098039215,CNN-3D
0.6746268656716418,0.8862745098039215,CNN-3D
0.6736526946107785,0.8823529411764706,CNN-3D
0.6726726726726727,0.8784313725490196,CNN-3D
0.6746987951807228,0.8784313725490196,CNN-3D
0.6737160120845922,0.8745098039215686,CNN-3D
0.6757575757575758,0.8745098039215686,CNN-3D
0.6778115501519757,0.8745098039215686,CNN-3D
0.6798780487804879,0.8745098039215686,CNN-3D
0.6788990825688074,0.8705882352941177,CNN-3D
0.6779141104294478,0.8666666666666667,CNN-3D
0.676923076923077,0.8627450980392157,CNN-3D
0.6790123456790124,0.8627450980392157,CNN-3D
0.6811145510835913,0.8627450980392157,CNN-3D
0.6801242236024845,0.8588235294117647,CNN-3D
0.6822429906542056,0.8588235294117647,CNN-3D
0.684375,0.8588235294117647,CNN-3D
0.6865203761755486,0.8588235294117647,CNN-3D
0.6886792452830188,0.8588235294117647,CNN-3D
0.6876971608832808,0.8549019607843137,CNN-3D
0.6867088607594937,0.8509803921568627,CNN-3D
0.6888888888888889,0.8509803921568627,CNN-3D
0.6910828025477707,0.8509803921568627,CNN-3D
0.6900958466453674,0.8470588235294118,CNN-3D
0.6891025641025641,0.8431372549019608,CNN-3D
0.6913183279742765,0.8431372549019608,CNN-3D
0.6935483870967742,0.8431372549019608,CNN-3D
0.6925566343042071,0.8392156862745098,CNN-3D
0.6948051948051948,0.8392156862745098,CNN-3D
0.6970684039087948,0.8392156862745098,CNN-3D
0.6993464052287581,0.8392156862745098,CNN-3D
0.7016393442622951,0.8392156862745098,CNN-3D
0.7039473684210527,0.8392156862745098,CNN-3D
0.7062706270627063,0.8392156862745098,CNN-3D
0.7086092715231788,0.8392156862745098,CNN-3D
0.707641196013289,0.8352941176470589,CNN-3D
0.7066666666666667,0.8313725490196079,CNN-3D
0.7090301003344481,0.8313725490196079,CNN-3D
0.7114093959731543,0.8313725490196079,CNN-3D
0.7104377104377104,0.8274509803921568,CNN-3D
0.7128378378378378,0.8274509803921568,CNN-3D
0.7152542372881356,0.8274509803921568,CNN-3D
0.7142857142857143,0.8235294117647058,CNN-3D
0.7133105802047781,0.8196078431372549,CNN-3D
0.7157534246575342,0.8196078431372549,CNN-3D
0.7147766323024055,0.8156862745098039,CNN-3D
0.7137931034482758,0.8117647058823529,CNN-3D
